"","Year","AphiaID","Species.Latin.Name","Area","Country","AMS.Catch.TLW.","BMS.Catch.TLW."
"368",2018,126438,"Merlangius merlangus","27_7_E","JE",2.143,NA
"369",2018,126440,"Pollachius pollachius","27_7_E","JE",0.0246,NA
"370",2018,126444,"Trisopterus esmarkii","27_7_E","JE",0.6375,NA
"371",2018,126555,"Lophius piscatorius","27_7_E","JE",0.8189,NA
"372",2018,126975,"Dicentrarchus labrax","27_7_E","JE",0.1556,NA
"373",2018,126986,"Mullus surmuletus","27_7_E","JE",0.3286,NA
"374",2018,127023,"Scomber scombrus","27_7_E","JE",0.3437,NA
"375",2018,127139,"Limanda limanda","27_7_E","JE",0.0184,NA
"376",2018,127140,"Microstomus kitt","27_7_E","JE",0.316,NA
"377",2018,127143,"Pleuronectes platessa","27_7_E","JE",0.4604,NA
"378",2018,127150,"Scophthalmus rhombus","27_7_E","JE",0.578,NA
"379",2018,127149,"Scophthalmus maximus","27_7_E","JE",0.1419,NA
"380",2018,127160,"Solea solea","27_7_E","JE",0.3102,NA
"381",2018,127259,"Chelidonichthys cuculus","27_7_E","JE",0.1032,NA
"382",2018,367297,"Raja brachyura","27_7_E","JE",46.199,NA
"383",2018,105928,"Squatina squatina","27_7_A","GB",0.0236,NA
"384",2018,105695,"Triakidae","27_4_B","GB",0.2656,NA
"385",2018,105695,"Triakidae","27_4_C","GB",35.6449,NA
"386",2018,105695,"Triakidae","27_7_D","GB",90.2312,NA
"387",2018,105695,"Triakidae","27_7_E","GB",143.42,NA
"388",2018,105695,"Triakidae","27_7_F","GB",85.4634,NA
"389",2018,105695,"Triakidae","27_7_G","GB",9.8659,NA
"390",2018,105695,"Triakidae","27_7_H","GB",9.7307,NA
"391",2018,105695,"Triakidae","27_7_J","GB",0.8234,NA
"392",2018,105695,"Triakidae","27_8_A","GB",0.0679,NA
"393",2018,105711,"Rajidae","27_4_A","GB",4.6492,NA
"394",2018,105711,"Rajidae","27_4_B","GB",4.0156,NA
"395",2018,105711,"Rajidae","27_6_A","GB",6.6139,NA
"396",2018,105711,"Rajidae","27_7_A","GB",0.1203,NA
"397",2018,105711,"Rajidae","27_7_D","GB",0.647,NA
"398",2018,105711,"Rajidae","27_7_E","GB",2.6032,NA
"399",2018,105711,"Rajidae","27_7_F","GB",1.2153,NA
"400",2018,105711,"Rajidae","27_7_G","GB",0.003,NA
"401",2018,105801,"Prionace glauca","27_7_E","GB",0.5169,NA
"402",2018,105801,"Prionace glauca","27_7_F","GB",2.3293,NA
"403",2018,105801,"Prionace glauca","27_7_G","GB",2.6563,NA
"404",2018,105801,"Prionace glauca","27_7_H","GB",0.6695,NA
"405",2018,105801,"Prionace glauca","27_7_J","GB",0.1548,NA
"406",2018,105801,"Prionace glauca","27_8_A","GB",0.0279,NA
"407",2018,105814,"Scyliorhinus canicula","27_4_A","GB",123.937,NA
"408",2018,105814,"Scyliorhinus canicula","27_4_B","GB",2.7044,NA
"409",2018,105814,"Scyliorhinus canicula","27_4_C","GB",10.3444,NA
"410",2018,105814,"Scyliorhinus canicula","27_6_A","GB",18.1779,NA
"411",2018,105814,"Scyliorhinus canicula","27_7_A","GB",487.509,NA
"412",2018,105814,"Scyliorhinus canicula","27_7_B","GB",0.078,NA
"413",2018,105814,"Scyliorhinus canicula","27_7_D","GB",139.312,NA
"414",2018,105814,"Scyliorhinus canicula","27_7_E","GB",874.143,NA
"415",2018,105814,"Scyliorhinus canicula","27_7_F","GB",168.696,NA
"416",2018,105814,"Scyliorhinus canicula","27_7_G","GB",27.8821,NA
"417",2018,105814,"Scyliorhinus canicula","27_7_H","GB",23.2595,NA
"418",2018,105814,"Scyliorhinus canicula","27_7_J","GB",0.5045,NA
"419",2018,105820,"Galeorhinus galeus","27_4_C","GB",0.7561,NA
"420",2018,105820,"Galeorhinus galeus","27_7_D","GB",2.1106,NA
"421",2018,105820,"Galeorhinus galeus","27_7_E","GB",3.7353,NA
"422",2018,105820,"Galeorhinus galeus","27_7_F","GB",3.3263,NA
"423",2018,105820,"Galeorhinus galeus","27_7_G","GB",1.3658,NA
"424",2018,105820,"Galeorhinus galeus","27_7_H","GB",0.8019,NA
"425",2018,105820,"Galeorhinus galeus","27_7_J","GB",0.4609,NA
"426",2018,105865,"Amblyraja radiata","27_4_A","GB",0.2783,NA
"427",2018,105865,"Amblyraja radiata","27_4_B","GB",0.075,NA
"428",2018,105865,"Amblyraja radiata","27_6_A","GB",0.4946,NA
"429",2018,105865,"Amblyraja radiata","27_7_D","GB",0.0019,NA
"430",2018,105865,"Amblyraja radiata","27_7_E","GB",0.2282,NA
"431",2018,105865,"Amblyraja radiata","27_7_F","GB",0.0542,NA
"432",2018,105865,"Amblyraja radiata","27_7_H","GB",0.2926,NA
"433",2018,105869,"Dipturus batis","27_4_A","GB",0.1646,NA
"434",2018,105869,"Dipturus batis","27_4_B","GB",0.002,NA
"435",2018,105869,"Dipturus batis","27_5_B","GB",0.8147,NA
"436",2018,105869,"Dipturus batis","27_6_A","GB",0.1317,NA
"437",2018,105869,"Dipturus batis","27_7_A","GB",0.6055,NA
"438",2018,105869,"Dipturus batis","27_7_E","GB",0.0022,NA
"439",2018,105873,"Leucoraja circularis","27_4_A","GB",14.6141,NA
"440",2018,105873,"Leucoraja circularis","27_6_A","GB",0.0504,NA
"441",2018,105873,"Leucoraja circularis","27_6_B","GB",25.0575,NA
"442",2018,105873,"Leucoraja circularis","27_7_C","GB",0.8009,NA
"443",2018,105873,"Leucoraja circularis","27_7_D","GB",0.0122,NA
"444",2018,105873,"Leucoraja circularis","27_7_E","GB",0.3208,NA
"445",2018,105873,"Leucoraja circularis","27_7_F","GB",1.2674,NA
"446",2018,105873,"Leucoraja circularis","27_7_G","GB",0.0599,NA
"447",2018,105873,"Leucoraja circularis","27_7_H","GB",1.2044,NA
"448",2018,105873,"Leucoraja circularis","27_7_J","GB",0.6491,NA
"449",2018,105873,"Leucoraja circularis","27_7_K","GB",3.1823,NA
"450",2018,105874,"Leucoraja fullonica","27_7_C","GB",0.3536,NA
"451",2018,105874,"Leucoraja fullonica","27_7_D","GB",0.1623,NA
"452",2018,105874,"Leucoraja fullonica","27_7_E","GB",1.8958,NA
"453",2018,105874,"Leucoraja fullonica","27_7_F","GB",2.3929,NA
"454",2018,105874,"Leucoraja fullonica","27_7_G","GB",1.1468,NA
"455",2018,105874,"Leucoraja fullonica","27_7_H","GB",3.1555,NA
"456",2018,105874,"Leucoraja fullonica","27_7_J","GB",4.4027,NA
"457",2018,105874,"Leucoraja fullonica","27_7_K","GB",0.025,NA
"458",2018,105876,"Leucoraja naevus","27_4_A","GB",179.681,NA
"459",2018,105876,"Leucoraja naevus","27_4_B","GB",1.4328,NA
"460",2018,105876,"Leucoraja naevus","27_6_A","GB",45.6935,NA
"461",2018,105876,"Leucoraja naevus","27_6_B","GB",0.7157,NA
"462",2018,105876,"Leucoraja naevus","27_7_A","GB",0.4914,NA
"463",2018,105876,"Leucoraja naevus","27_7_B","GB",11.9322,NA
"464",2018,105876,"Leucoraja naevus","27_7_C","GB",4.0895,NA
"465",2018,105876,"Leucoraja naevus","27_7_D","GB",0.0016,NA
"466",2018,105876,"Leucoraja naevus","27_7_E","GB",81.9428,NA
"467",2018,105876,"Leucoraja naevus","27_7_F","GB",31.7653,NA
"468",2018,105876,"Leucoraja naevus","27_7_G","GB",13.0019,NA
"469",2018,105876,"Leucoraja naevus","27_7_H","GB",44.1769,NA
"470",2018,105876,"Leucoraja naevus","27_7_J","GB",40.7745,NA
"471",2018,105876,"Leucoraja naevus","27_7_K","GB",0.3774,NA
"472",2018,105883,"Raja clavata","27_4_A","GB",105.332,NA
"473",2018,105883,"Raja clavata","27_4_B","GB",23.1047,NA
"474",2018,105883,"Raja clavata","27_4_C","GB",279.504,NA
"475",2018,105883,"Raja clavata","27_6_A","GB",181.917,NA
"476",2018,105883,"Raja clavata","27_6_B","GB",18.8033,NA
"477",2018,105883,"Raja clavata","27_7_A","GB",164.367,NA
"478",2018,105883,"Raja clavata","27_7_B","GB",3.818,NA
"479",2018,105883,"Raja clavata","27_7_C","GB",0.6506,NA
"480",2018,105883,"Raja clavata","27_7_D","GB",252.131,NA
"481",2018,105883,"Raja clavata","27_7_E","GB",206.324,NA
"482",2018,105883,"Raja clavata","27_7_F","GB",146.096,NA
"483",2018,105883,"Raja clavata","27_7_G","GB",11.9223,NA
"484",2018,105883,"Raja clavata","27_7_H","GB",2.4561,NA
"485",2018,105883,"Raja clavata","27_7_J","GB",4.4266,NA
"486",2018,105883,"Raja clavata","27_7_K","GB",1.3232,NA
"487",2018,105883,"Raja clavata","27_8_A","GB",0.0189,NA
"488",2018,105885,"Raja microocellata","27_7_C","GB",0.0309,NA
"489",2018,105885,"Raja microocellata","27_7_D","GB",8.2281,NA
"490",2018,105885,"Raja microocellata","27_7_E","GB",3.7086,NA
"491",2018,105885,"Raja microocellata","27_7_F","GB",53.2458,NA
"492",2018,105885,"Raja microocellata","27_7_G","GB",1.02,NA
"493",2018,105885,"Raja microocellata","27_7_H","GB",0.7534,NA
"494",2018,105885,"Raja microocellata","27_7_J","GB",0.0211,NA
"495",2018,105887,"Raja montagui","27_4_A","GB",155.791,NA
"496",2018,105887,"Raja montagui","27_4_B","GB",13.7539,NA
"497",2018,105887,"Raja montagui","27_4_C","GB",10.1295,NA
"498",2018,105887,"Raja montagui","27_6_A","GB",60.5017,NA
"499",2018,105887,"Raja montagui","27_6_B","GB",1.6668,NA
"500",2018,105887,"Raja montagui","27_7_D","GB",5.4687,NA
"501",2018,105887,"Raja montagui","27_7_E","GB",69.9775,NA
"502",2018,105887,"Raja montagui","27_7_F","GB",21.0487,NA
"503",2018,105887,"Raja montagui","27_7_G","GB",1.6329,NA
"504",2018,105887,"Raja montagui","27_7_H","GB",2.8909,NA
"505",2018,105887,"Raja montagui","27_7_J","GB",0.06,NA
"506",2018,105891,"Raja undulata","27_7_D","GB",5.2861,NA
"507",2018,105891,"Raja undulata","27_7_E","GB",35.216,NA
"508",2018,105891,"Raja undulata","27_7_F","GB",0.0365,NA
"509",2018,105891,"Raja undulata","27_7_H","GB",0.1903,NA
"510",2018,105923,"Squalus acanthias","27_4_C","GB",0.1701,NA
"511",2018,105923,"Squalus acanthias","27_7_E","GB",5.202,NA
"512",2018,105923,"Squalus acanthias","27_7_F","GB",9.4453,NA
"513",2018,105923,"Squalus acanthias","27_7_G","GB",19.9937,NA
"514",2018,105923,"Squalus acanthias","27_7_H","GB",3.3052,NA
"515",2018,105923,"Squalus acanthias","27_7_J","GB",0.5689,NA
"516",2018,107254,"Nephrops norvegicus","27_4_A","GB",5820.05,NA
"517",2018,107254,"Nephrops norvegicus","27_4_B","GB",4865.08,NA
"518",2018,107254,"Nephrops norvegicus","27_4_C","GB",0.003,NA
"519",2018,107254,"Nephrops norvegicus","27_6_A","GB",8783.65,NA
"520",2018,107254,"Nephrops norvegicus","27_6_B","GB",1.1222,NA
"521",2018,107254,"Nephrops norvegicus","27_7_A","GB",4618.52,NA
"522",2018,107254,"Nephrops norvegicus","27_7_B","GB",48.6018,NA
"523",2018,107254,"Nephrops norvegicus","27_7_C","GB",126.998,NA
"524",2018,107254,"Nephrops norvegicus","27_7_D","GB",1.2898,NA
"525",2018,107254,"Nephrops norvegicus","27_7_E","GB",11.3208,NA
"526",2018,107254,"Nephrops norvegicus","27_7_F","GB",5.4024,NA
"527",2018,107254,"Nephrops norvegicus","27_7_G","GB",452.14,NA
"528",2018,107254,"Nephrops norvegicus","27_7_H","GB",292.649,NA
"529",2018,107254,"Nephrops norvegicus","27_7_J","GB",30.2588,NA
"530",2018,107254,"Nephrops norvegicus","27_7_K","GB",304.933,NA
"531",2018,107649,"Pandalus borealis","27_1","GB",1283.32,NA
"532",2018,107649,"Pandalus borealis","27_4_A","GB",0.0518,NA
"533",2018,107649,"Pandalus borealis","27_6_A","GB",0.0314,NA
"534",2018,107649,"Pandalus borealis","27_7_D","GB",0.01,NA
"535",2018,107649,"Pandalus borealis","27_7_E","GB",0.0714,NA
"536",2018,125909,"Ammodytes","27_4_B","GB",1848.78,NA
"537",2018,125909,"Ammodytes","27_7_E","GB",0.003,NA
"538",2018,125909,"Ammodytes","27_7_F","GB",14.3722,NA
"539",2018,126281,"Anguilla anguilla","27_4_A","GB",0.1354,NA
"540",2018,126281,"Anguilla anguilla","27_4_C","GB",0.0463,NA
"541",2018,126281,"Anguilla anguilla","27_6_B","GB",0.0339,NA
"542",2018,126281,"Anguilla anguilla","27_7_A","GB",1.7944,NA
"543",2018,126281,"Anguilla anguilla","27_7_D","GB",0.0419,NA
"544",2018,126281,"Anguilla anguilla","27_7_E","GB",0.0489,NA
"545",2018,126281,"Anguilla anguilla","27_7_F","GB",0.084,NA
"546",2018,126417,"Clupea harengus","27_2_A","GB",2581.56,NA
"547",2018,126417,"Clupea harengus","27_4_A","GB",82319.7,NA
"548",2018,126417,"Clupea harengus","27_4_B","GB",6176.29,NA
"549",2018,126417,"Clupea harengus","27_4_C","GB",558.903,NA
"550",2018,126417,"Clupea harengus","27_6_A","GB",2910.22,NA
"551",2018,126417,"Clupea harengus","27_7_A","GB",5496.71,NA
"552",2018,126417,"Clupea harengus","27_7_D","GB",3503.78,NA
"553",2018,126417,"Clupea harengus","27_7_E","GB",11.1089,NA
"554",2018,126417,"Clupea harengus","27_7_F","GB",3.2538,NA
"555",2018,126417,"Clupea harengus","27_7_G","GB",0.0628,NA
"556",2018,126421,"Sardina pilchardus","27_4_C","GB",4.7874,NA
"557",2018,126421,"Sardina pilchardus","27_7_D","GB",12.0755,NA
"558",2018,126421,"Sardina pilchardus","27_7_E","GB",5684.93,NA
"559",2018,126421,"Sardina pilchardus","27_7_F","GB",2329.84,NA
"560",2018,126425,"Sprattus sprattus","27_4_A","GB",0.06,NA
"561",2018,126425,"Sprattus sprattus","27_4_B","GB",1.44,NA
"562",2018,126425,"Sprattus sprattus","27_4_C","GB",67.5135,NA
"563",2018,126425,"Sprattus sprattus","27_7_D","GB",0.396,NA
"564",2018,126425,"Sprattus sprattus","27_7_E","GB",1765.33,NA
"565",2018,126425,"Sprattus sprattus","27_7_F","GB",0.082,NA
"566",2018,126426,"Engraulis encrasicolus","27_7_E","GB",439.58,NA
"567",2018,126426,"Engraulis encrasicolus","27_7_F","GB",4.701,NA
"568",2018,126436,"Gadus morhua","27_1","GB",3301.18,NA
"569",2018,126436,"Gadus morhua","27_14_B","GB",512.187,NA
"570",2018,126436,"Gadus morhua","27_2_A","GB",3893.36,NA
"571",2018,126436,"Gadus morhua","27_2_B","GB",452.033,NA
"572",2018,126436,"Gadus morhua","27_4_A","GB",20876.6,NA
"573",2018,126436,"Gadus morhua","27_4_B","GB",151.616,NA
"574",2018,126436,"Gadus morhua","27_4_C","GB",25.339,NA
"575",2018,126436,"Gadus morhua","27_5_B","GB",529.722,NA
"576",2018,126436,"Gadus morhua","27_6_A","GB",210.083,NA
"577",2018,126436,"Gadus morhua","27_6_B","GB",49.2477,NA
"578",2018,126436,"Gadus morhua","27_7_A","GB",127.517,NA
"579",2018,126436,"Gadus morhua","27_7_B","GB",0.5528,NA
"580",2018,126436,"Gadus morhua","27_7_C","GB",0.0678,NA
"581",2018,126436,"Gadus morhua","27_7_D","GB",38.6949,NA
"582",2018,126436,"Gadus morhua","27_7_E","GB",32.1895,NA
"583",2018,126436,"Gadus morhua","27_7_F","GB",21.2181,NA
"584",2018,126436,"Gadus morhua","27_7_G","GB",38.6151,NA
"585",2018,126436,"Gadus morhua","27_7_H","GB",18.9155,NA
"586",2018,126436,"Gadus morhua","27_7_J","GB",19.7979,NA
"587",2018,126436,"Gadus morhua","27_7_K","GB",0.0442,NA
"588",2018,126436,"Gadus morhua","27_8_A","GB",0.1212,NA
"589",2018,126436,"Gadus morhua","27_8_D","GB",0.0913,NA
"590",2018,126437,"Melanogrammus aeglefinus","27_1","GB",224.338,NA
"591",2018,126437,"Melanogrammus aeglefinus","27_2_A","GB",197.563,NA
"592",2018,126437,"Melanogrammus aeglefinus","27_2_B","GB",1.655,NA
"593",2018,126437,"Melanogrammus aeglefinus","27_4_A","GB",24577.4,NA
"594",2018,126437,"Melanogrammus aeglefinus","27_4_B","GB",1302.62,NA
"595",2018,126437,"Melanogrammus aeglefinus","27_4_C","GB",0.4039,NA
"596",2018,126437,"Melanogrammus aeglefinus","27_5_B","GB",142.584,NA
"597",2018,126437,"Melanogrammus aeglefinus","27_6_A","GB",3295.48,NA
"598",2018,126437,"Melanogrammus aeglefinus","27_6_B","GB",3418.03,NA
"599",2018,126437,"Melanogrammus aeglefinus","27_7_A","GB",1580,NA
"600",2018,126437,"Melanogrammus aeglefinus","27_7_B","GB",1.3686,NA
"601",2018,126437,"Melanogrammus aeglefinus","27_7_C","GB",0.3097,NA
"602",2018,126437,"Melanogrammus aeglefinus","27_7_D","GB",0.1254,NA
"603",2018,126437,"Melanogrammus aeglefinus","27_7_E","GB",298.903,NA
"604",2018,126437,"Melanogrammus aeglefinus","27_7_F","GB",59.2243,NA
"605",2018,126437,"Melanogrammus aeglefinus","27_7_G","GB",112.607,NA
"606",2018,126437,"Melanogrammus aeglefinus","27_7_H","GB",78.5726,NA
"607",2018,126437,"Melanogrammus aeglefinus","27_7_J","GB",30.2498,NA
"608",2018,126437,"Melanogrammus aeglefinus","27_7_K","GB",0.049,NA
"609",2018,126437,"Melanogrammus aeglefinus","27_8_A","GB",0.0201,NA
"610",2018,126438,"Merlangius merlangus","27_4_A","GB",10144.1,NA
"611",2018,126438,"Merlangius merlangus","27_4_B","GB",442.628,NA
"612",2018,126438,"Merlangius merlangus","27_4_C","GB",38.6084,NA
"613",2018,126438,"Merlangius merlangus","27_5_B","GB",3.1871,NA
"614",2018,126438,"Merlangius merlangus","27_6_A","GB",101.496,NA
"615",2018,126438,"Merlangius merlangus","27_6_B","GB",34.0182,NA
"616",2018,126438,"Merlangius merlangus","27_7_A","GB",18.7442,NA
"617",2018,126438,"Merlangius merlangus","27_7_B","GB",0.1149,NA
"618",2018,126438,"Merlangius merlangus","27_7_D","GB",283.287,NA
"619",2018,126438,"Merlangius merlangus","27_7_E","GB",533.718,NA
"620",2018,126438,"Merlangius merlangus","27_7_F","GB",37.3924,NA
"621",2018,126438,"Merlangius merlangus","27_7_G","GB",11.8422,NA
"622",2018,126438,"Merlangius merlangus","27_7_H","GB",5.0384,NA
"623",2018,126438,"Merlangius merlangus","27_7_J","GB",1.8104,NA
"624",2018,126439,"Micromesistius poutassou","27_2_A","GB",24.2627,NA
"625",2018,126439,"Micromesistius poutassou","27_4_B","GB",0.043,NA
"626",2018,126439,"Micromesistius poutassou","27_6_A","GB",14283.2,NA
"627",2018,126439,"Micromesistius poutassou","27_6_B","GB",17387.9,NA
"628",2018,126439,"Micromesistius poutassou","27_7_B","GB",370.916,NA
"629",2018,126439,"Micromesistius poutassou","27_7_C","GB",40795.8,NA
"630",2018,126439,"Micromesistius poutassou","27_7_E","GB",0.0127,NA
"631",2018,126439,"Micromesistius poutassou","27_7_F","GB",0.0013,NA
"632",2018,126439,"Micromesistius poutassou","27_7_J","GB",21.15,NA
"633",2018,126439,"Micromesistius poutassou","27_8_B","GB",0.86,NA
"634",2018,126440,"Pollachius pollachius","27_4_A","GB",480.595,NA
"635",2018,126440,"Pollachius pollachius","27_4_B","GB",2.9118,NA
"636",2018,126440,"Pollachius pollachius","27_4_C","GB",0.5631,NA
"637",2018,126440,"Pollachius pollachius","27_5_B","GB",0.0468,NA
"638",2018,126440,"Pollachius pollachius","27_6_A","GB",28.4,NA
"639",2018,126440,"Pollachius pollachius","27_7_A","GB",73.5649,NA
"640",2018,126440,"Pollachius pollachius","27_7_B","GB",0.0757,NA
"641",2018,126440,"Pollachius pollachius","27_7_D","GB",4.2166,NA
"642",2018,126440,"Pollachius pollachius","27_7_E","GB",659.037,NA
"643",2018,126440,"Pollachius pollachius","27_7_F","GB",225.749,NA
"644",2018,126440,"Pollachius pollachius","27_7_G","GB",54.938,NA
"645",2018,126440,"Pollachius pollachius","27_7_H","GB",156.819,NA
"646",2018,126440,"Pollachius pollachius","27_7_J","GB",22.3488,NA
"647",2018,126440,"Pollachius pollachius","27_7_K","GB",0.0023,NA
"648",2018,126440,"Pollachius pollachius","27_8_A","GB",23.657,NA
"649",2018,126441,"Pollachius virens","27_1","GB",9.536,NA
"650",2018,126441,"Pollachius virens","27_2_A","GB",454.024,NA
"651",2018,126441,"Pollachius virens","27_4_A","GB",12394.6,NA
"652",2018,126441,"Pollachius virens","27_4_B","GB",20.1174,NA
"653",2018,126441,"Pollachius virens","27_5_B","GB",209.484,NA
"654",2018,126441,"Pollachius virens","27_6_A","GB",2538.36,NA
"655",2018,126441,"Pollachius virens","27_6_B","GB",146.108,NA
"656",2018,126441,"Pollachius virens","27_7_A","GB",22.1794,NA
"657",2018,126441,"Pollachius virens","27_7_B","GB",0.1192,NA
"658",2018,126441,"Pollachius virens","27_7_D","GB",0.137,NA
"659",2018,126441,"Pollachius virens","27_7_E","GB",8.7925,NA
"660",2018,126441,"Pollachius virens","27_7_F","GB",12.8431,NA
"661",2018,126441,"Pollachius virens","27_7_G","GB",20.1206,NA
"662",2018,126441,"Pollachius virens","27_7_H","GB",6.0777,NA
"663",2018,126441,"Pollachius virens","27_7_J","GB",7.1776,NA
"664",2018,126441,"Pollachius virens","27_7_K","GB",0,NA
"665",2018,126441,"Pollachius virens","27_8_A","GB",0.15,NA
"666",2018,126441,"Pollachius virens","27_8_D","GB",0.0606,NA
"667",2018,126444,"Trisopterus esmarkii","27_4_C","GB",0.001,NA
"668",2018,126444,"Trisopterus esmarkii","27_6_A","GB",0.104,NA
"669",2018,126444,"Trisopterus esmarkii","27_7_D","GB",0.1247,NA
"670",2018,126447,"Brosme brosme","27_2_A","GB",0.6886,NA
"671",2018,126447,"Brosme brosme","27_4_A","GB",52.6091,NA
"672",2018,126447,"Brosme brosme","27_4_B","GB",0.1824,NA
"673",2018,126447,"Brosme brosme","27_5_B","GB",0.967,NA
"674",2018,126447,"Brosme brosme","27_6_A","GB",80.6971,NA
"675",2018,126447,"Brosme brosme","27_6_B","GB",10.15,NA
"676",2018,126447,"Brosme brosme","27_7_C","GB",0.0547,NA
"677",2018,126459,"Molva dypterygia","27_2_A","GB",0.7962,NA
"678",2018,126459,"Molva dypterygia","27_4_A","GB",3.4411,NA
"679",2018,126459,"Molva dypterygia","27_4_B","GB",0.165,NA
"680",2018,126459,"Molva dypterygia","27_5_B","GB",0.0167,NA
"681",2018,126459,"Molva dypterygia","27_6_A","GB",732.271,NA
"682",2018,126459,"Molva dypterygia","27_6_B","GB",1.3689,NA
"683",2018,126459,"Molva dypterygia","27_7_H","GB",0.0177,NA
"684",2018,126459,"Molva dypterygia","27_7_J","GB",0.0276,NA
"685",2018,126461,"Molva molva","27_14_B","GB",2.5751,NA
"686",2018,126461,"Molva molva","27_2_A","GB",0.1851,NA
"687",2018,126461,"Molva molva","27_4_A","GB",3270.47,NA
"688",2018,126461,"Molva molva","27_4_B","GB",7.646,NA
"689",2018,126461,"Molva molva","27_4_C","GB",0.06,NA
"690",2018,126461,"Molva molva","27_5_B","GB",55.115,NA
"691",2018,126461,"Molva molva","27_6_A","GB",1921.99,NA
"692",2018,126461,"Molva molva","27_6_B","GB",255.307,NA
"693",2018,126461,"Molva molva","27_7_A","GB",8.3155,NA
"694",2018,126461,"Molva molva","27_7_B","GB",9.1693,NA
"695",2018,126461,"Molva molva","27_7_C","GB",22.5049,NA
"696",2018,126461,"Molva molva","27_7_D","GB",0.1035,NA
"697",2018,126461,"Molva molva","27_7_E","GB",83.3406,NA
"698",2018,126461,"Molva molva","27_7_F","GB",19.052,NA
"699",2018,126461,"Molva molva","27_7_G","GB",22.5329,NA
"700",2018,126461,"Molva molva","27_7_H","GB",16.6402,NA
"701",2018,126461,"Molva molva","27_7_J","GB",17.7074,NA
"702",2018,126461,"Molva molva","27_7_K","GB",3.6982,NA
"703",2018,126461,"Molva molva","27_8_A","GB",3.9288,NA
"704",2018,126461,"Molva molva","27_8_B","GB",0.0304,NA
"705",2018,126484,"Merluccius merluccius","27_4_A","GB",7321.54,NA
"706",2018,126484,"Merluccius merluccius","27_4_B","GB",26.2613,NA
"707",2018,126484,"Merluccius merluccius","27_5_B","GB",0.1787,NA
"708",2018,126484,"Merluccius merluccius","27_6_A","GB",1997.7,NA
"709",2018,126484,"Merluccius merluccius","27_6_B","GB",1.1249,NA
"710",2018,126484,"Merluccius merluccius","27_7_A","GB",120.253,NA
"711",2018,126484,"Merluccius merluccius","27_7_B","GB",126.494,NA
